,word,max_tag,appearances
10069,Canaan,NNP,5
10070,Benefit,NNP,5
10071,Guaranty,NNP,5
10072,donating,VBG,5
10073,Emergency,NNP,8
10074,instant,JJ,8
10075,N,NNP,5
10076,FM,NNP,5
10077,dangers,NNS,5
10078,topple,VB,5
10079,mandate,NN,7
10080,laundering,NN,5
10081,recipients,NNS,5
10082,non-financial,JJ,5
10083,surging,VBG,5
10084,molecular,JJ,5
10085,inherited,VBN,7
10086,suppressor,NN,5
10087,prone,JJ,5
10088,Quinlan,NNP,5
10089,Knudson,NNP,5
10090,childhood,NN,5
10091,polyps,NNS,5
10092,mice,NNS,5
10093,labs,NNS,5
10094,witnessing,VBG,5
10095,Eggs,NNP,5
10096,shell,NN,7
10097,Donnelley,NNP,5
10098,doorstep,NN,5
10099,Isaac,NNP,5
10100,organized-crime,NN,5
10101,senator,NN,5
10102,Gibson,NNP,5
10103,Doug,NNP,5
10104,"55,000",CD,5
10105,Kan.,NNP,5
10106,Vancouver,NNP,5
10107,Tenneco,NNP,5
10108,updating,VBG,5
10109,Maier,NNP,5
10110,go-ahead,NN,5
10111,connecting,VBG,5
10112,Reinvestment,NNP,5
10113,deferring,VBG,5
10114,whatsoever,RB,5
10115,Ernst,NNP,5
10116,Commerzbank,NNP,5
10117,Fletcher,NNP,5
10118,Challenge,NNP,5
10119,prepayments,NNS,5
10120,B.V.,NNP,5
10121,Vitro,NNP,5
10122,teeth,NNS,5
10123,Omaha,NNP,5
10124,unrealistic,JJ,5
10125,Jerusalem,NNP,5
10126,uprising,NN,5
10127,prescribed,VBN,5
10128,splitting,NN,5
10129,Devices,NNPS,7
10130,Former,NNP,9
10131,fame,NN,5
10132,Patel,NNP,5
10133,centuries,NNS,5
10134,folk,NN,5
10135,Bombay,NNP,5
10136,bandwagon,NN,5
10137,glad,JJ,5
10138,mild,JJ,5
10139,prohibit,VB,8
10140,outsider,NN,5
10141,Mushkat,NNP,5
10142,uneasy,JJ,5
10143,erupted,VBD,5
10144,depicted,VBN,5
10145,Going,VBG,5
10146,updated,VBN,5
10147,Consequently,RB,5
10148,grace,NN,5
10149,tip,NN,5
10150,Look,VB,5
10151,Enforcement,NNP,5
10152,photo,NN,5
10153,assortment,NN,5
10154,remodeling,VBG,8
10155,Bunker,NNP,5
10156,Hugh,NNP,5
10157,pig,NN,5
10158,Hells,NNP,5
10159,gang,NN,5
10160,hell,NN,5
10161,batteries,NNS,5
10162,shells,NNS,5
10163,memorandum,NN,5
10164,"9,000",CD,5
10165,dumb,JJ,5
10166,prose,NN,5
10167,fertilizers,NNS,5
10168,profound,JJ,5
10169,regains,VBZ,5
10170,visually,RB,5
10171,Altman,NNP,5
10172,Baby,NNP,5
10173,moderation,NN,5
10174,township,NN,5
10175,bans,NNS,7
10176,turbine,NN,5
10177,swift,JJ,5
10178,Game,NNP,5
10179,fence,NN,5
10180,ring,NN,12
10181,rationale,NN,5
10182,Natick,NNP,5
10183,audio,JJ,8
10184,Reports,NNS,7
10185,undermined,VBN,5
10186,worrisome,JJ,5
10187,annuities,NNS,5
10188,Thermo,NNP,5
10189,Electron,NNP,5
10190,dominate,VB,8
10191,imagination,NN,5
10192,reunification,NN,5
10193,neutral,JJ,5
10194,spurt,NN,5
10195,fatal,JJ,5
10196,Noting,VBG,5
10197,sunk,VBN,5
10198,Koreans,NNPS,5
10199,Broad,NNP,5
10200,Tell,VB,5
10201,Tomorrow,NN,7
10202,fiction,NN,5
10203,satisfied,VBN,8
10204,Nadir,NNP,5
10205,Advisory,NNP,5
10206,offshore,RB,8
10207,payout,NN,5
10208,Warburg,NNP,5
10209,scrap,VB,8
10210,Syrian,JJ,5
10211,von,NNP,5
10212,Faberge,NNP,5
10213,makeup,NN,5
10214,Estee,NNP,5
10215,ordinarily,RB,5
10216,high-end,JJ,5
10217,misdeeds,NNS,5
10218,14-year-old,JJ,5
10219,wipe,VB,5
10220,endanger,VB,5
10221,leaking,VBG,5
10222,specter,NN,5
10223,Friday-the-13th,JJ,5
10224,clears,VBZ,5
10225,Base,NNP,5
10226,Be,VB,5
10227,educate,VB,5
10228,recognizes,VBZ,5
10229,cross,VB,12
10230,Chris,NNP,5
10231,groundwork,NN,5
10232,USI,NNP,5
10233,Petrochemical,NNP,5
10234,restoring,VBG,5
10235,Rapid,NNP,5
10236,entitlement,NN,5
10237,uniform,JJ,8
10238,conclusions,NNS,5
10239,Tonkin,NNP,5
10240,Sasser,NNP,5
10241,remark,NN,5
10242,restraint,NN,5
10243,Oscar,NNP,5
10244,totals,NNS,8
10245,Construction,NN,9
10246,Auto,NN,8
10247,Convertible,JJ,7
10248,ministries,NNS,5
10249,deployed,VBN,5
10250,loopholes,NNS,5
10251,archrival,JJ,7
10252,SAS,NNP,5
10253,Egan,NNP,5
10254,Connie,NNP,5
10255,hostages,NNS,5
10256,Deal,NNP,5
10257,Joan,NNP,5
10258,Township,NNP,5
10259,9:30,CD,5
10260,weakest,JJS,5
10261,Kerr-McGee,NNP,5
10262,jolt,VB,8
10263,agendas,NNS,5
10264,Sandinistas,NNS,8
10265,frozen,JJ,9
10266,Globe,NNP,5
10267,ABB,NNP,5
10268,N.V,NNP,5
10269,prevails,VBZ,5
10270,Pattison,NNP,5
10271,Advertisers,NNS,7
10272,briefly,NN,9
10273,frantically,RB,5
10274,estimating,VBG,5
10275,mid-1970s,NNS,9
10276,unexplained,JJ,5
10277,chairmen,NNS,5
10278,Fortunately,RB,5
10279,mainstream,NN,7
10280,parental,JJ,5
10281,plumbing,NN,5
10282,Chiefs,NNPS,5
10283,strengths,NNS,5
10284,disabled,JJ,5
10285,lonely,JJ,5
10286,Hibor,NNP,5
10287,envy,NN,5
10288,Shanghai,NNP,5
10289,taxi,NN,5
10290,semiannually,RB,5
10291,rays,NNS,5
10292,cemetery,NN,5
10293,preceding,VBG,5
10294,Fleming,NNP,5
10295,Unice,NNP,5
10296,Sharpshooter,NNP,5
10297,dunes,NNS,5
10298,sinking,VBG,7
10299,surprises,NNS,5
10300,boats,NNS,5
10301,arrests,NNS,5
10302,robberies,NNS,5
10303,react,VB,7
10304,supplying,VBG,5
10305,Kinder-Care,NNP,5
10306,grabbed,VBD,8
10307,Erich,NNP,5
10308,recalled,VBD,5
10309,privatized,VBN,5
10310,SKF,NNP,5
10311,bearings,NNS,5
10312,portrait,NN,5
10313,questionnaire,NN,5
10314,mad,JJ,5
10315,high-school,NN,5
10316,FDIC,NNP,5
10317,low-sulfur,JJ,5
10318,AGIP,NNP,5
10319,worsening,VBG,5
10320,homer,NN,5
10321,reads,VBZ,5
10322,Turnpike,NNP,5
10323,foster,JJ,8
10324,roadways,NNS,5
10325,candidacy,NN,5
10326,hinder,VB,5
10327,Garth,NNP,5
10328,Flom,NNP,5
10329,Victorian,JJ,5
10330,earthquake-related,JJ,5
10331,assessing,VBG,5
10332,double-decker,JJ,5
10333,gently,RB,5
10334,Sikes,NNP,5
10335,commissioners,NNS,5
10336,Tariff,NN,5
10337,outflow,NN,5
10338,Litvack,NNP,5
10339,anticipate,VB,9
10340,Anheuser-Busch,NNP,5
10341,Nutritional,NNP,5
10342,longing,NN,5
10343,overstate,VB,5
10344,applies,VBZ,5
10345,correction,NN,5
10346,Leigh-Pemberton,NNP,5
10347,high-profile,JJ,5
10348,Steelworkers,NNPS,8
10349,Ruder,NNP,5
10350,profoundly,RB,5
10351,supervising,VBG,5
10352,bureaucrat,NN,5
10353,peddling,VBG,7
10354,endure,VB,5
10355,cocktail,NN,5
10356,Rainbow,NNP,5
10357,repairing,VBG,5
10358,extortion,NN,5
10359,richest,JJS,5
10360,advocate,NN,7
10361,Randy,NNP,5
10362,des,FW,8
10363,Blockbuster,NNP,5
10364,Mitsukoshi,NNP,5
10365,Barclay,NNP,5
10366,management-led,JJ,5
10367,Giorgio,NNP,5
10368,Claudio,NNP,5
10369,affiliated,VBN,9
10370,allowance,NN,5
10371,Edgar,NNP,5
10372,Posner,NNP,5
10373,solicit,VB,5
10374,bottled,JJ,5
10375,Commissioner,NNP,5
10376,Ambassador,NNP,5
10377,scholarship,NN,5
10378,Freedom,NNP,5
10379,Kozinski,NNP,5
10380,jailed,VBN,5
10381,memorable,JJ,5
10382,Atlas,NNP,5
10383,EDS,NNP,5
10384,True,JJ,5
10385,McCarthy,NNP,5
10386,Hathaway,NNP,5
10387,stringent,JJ,5
10388,Bias,NNP,5
10389,trapped,VBN,5
10390,trustees,NNS,5
10391,relying,VBG,5
10392,Mercedes-Benz,NNP,5
10393,sporadic,JJ,5
10394,Wrap,NNP,5
10395,constructed,VBN,5
10396,distress,NN,5
10397,Amira,NNP,5
10398,Benton,NNP,5
10399,arrange,VB,5
10400,grid,NN,5
10401,medium,NN,5
10402,Telecommunications,NNPS,9
10403,Packwood-Roth,NNP,5
10404,preferential,JJ,5
10405,child-care,JJ,5
10406,rollers,NNS,5
10407,Hilton,NNP,5
10408,casinos,NNS,5
10409,spawned,VBN,8
10410,hardest,RBS,9
10411,suites,NNS,5
10412,likewise,RB,5
10413,Richardson,NNP,5
10414,reactors,NNS,5
10415,videos,NNS,5
10416,mouth,NN,5
10417,civic,JJ,5
10418,Montagu,NNP,5
10419,X-rays,NNS,5
10420,Year-earlier,JJ,5
10421,'80s,NNS,8
10422,Ivan,NNP,5
10423,Wilmer,NNP,5
10424,stating,VBG,5
10425,Beghin-Say,NNP,5
10426,slim,JJ,5
10427,usage,NN,5
10428,pediatric,JJ,5
10429,distressed,JJ,5
10430,Winter,NNP,9
10431,bitterly,RB,5
10432,eroded,VBN,5
10433,Up,IN,7
10434,computerizing,VBG,5
10435,shield,NN,9
10436,Ariz,NNP,5
10437,HyperCard,NNP,5
10438,Fla,NNP,5
10439,dispatched,VBD,9
10440,Shamir,NNP,5
10441,bookings,NNS,5
10442,special-interest,JJ,5
10443,Recruit,NNP,5
10444,shoe,NN,5
10445,non-profit,JJ,5
10446,Fame,NNP,5
10447,mom,NN,5
10448,Auvil,NNP,5
10449,existed,VBD,7
10450,openness,NN,5
10451,marketable,JJ,5
10452,vodka,NN,5
10453,urgency,NN,5
10454,Princeton\/Newport,NNP,5
10455,Gruberova,NNP,5
10456,Opera,NNP,5
10457,Traviata,NNP,5
10458,wooden,JJ,5
10459,festival,NN,5
10460,Madrid,NNP,5
10461,Shale,NNP,5
10462,Whittington,NNP,5
10463,Assurances,NNP,5
10464,defraud,VB,5
10465,Orr,NNP,5
10466,cable-TV,NN,5
10467,incompetence,NN,5
10468,stop-loss,NN,7
10469,Threlkeld,NNP,5
10470,Vista,NNP,5
10471,17\/32,CD,5
10472,Municipals,NNS,5
10473,apparatus,NN,5
10474,hydrogen,NN,5
10475,granite,NN,5
10476,Euro,NNP,5
10477,Koenig,NNP,5
10478,infected,JJ,8
10479,probability,NN,5
10480,specially,RB,5
10481,Grey,NNP,5
10482,Boies,NNP,5
10483,refrigerators,NNS,5
10484,substitutes,NNS,5
10485,IN,IN,5
10486,Byrne,NNP,5
10487,sheer,JJ,7
10488,Brown-Forman,NNP,5
10489,Beam,NNP,5
10490,Jerell,NNP,5
10491,ecological,JJ,5
10492,Smurfit,NNP,5
10493,matches,VBZ,5
10494,undemocratic,JJ,5
10495,conservatorship,NN,5
10496,revoked,VBN,5
10497,premises,NNS,5
10498,Things,NNS,5
10499,incompetent,JJ,5
10500,reckons,VBZ,5
10501,Teamsters,NNPS,5
10502,Brody,NNP,5
10503,Emerson,NNP,5
10504,Enviropact,NNP,5
10505,Islands,NNP,8
10506,Kurzweil,NNP,5
10507,Property,NNP,7
10508,Movieline,NNP,5
10509,prefers,VBZ,5
10510,unpredictable,JJ,5
10511,toothpaste,NN,5
10512,ferroelectric,JJ,5
10513,Deltec,NNP,5
10514,Southmark,NNP,5
10515,converter,NN,5
10516,JSP,NNP,5
10517,violin,NN,5
10518,Concerto,NNP,5
10519,organizational,JJ,5
10520,UPS,NNP,5
10521,blonde,JJ,5
10522,Tana,NNP,5
10523,Lippens,NNP,5
10524,Tomlin,NNP,5
10525,Aikman,NNP,5
10526,Landry,NNP,5
10527,resident,NN,5
10528,runway,NN,5
10529,communists,NNS,5
10530,Dassault,NNP,5
10531,Shattuck,NNP,5
10532,Immunex,NNP,5
10533,receptor,NN,5
10534,Lonrho,NNP,5
10535,patrols,NNS,5
10536,Harbors,NNPS,5
10537,Anacomp,NNP,5
10538,bullion,NN,5
10539,Toy,NNP,5
10540,ducks,NNS,5
10541,due-process,NN,5
10542,tremor,NN,5
10543,chemists,NNS,5
10544,Fleischmann,NNP,5
10545,Broker,NNP,5
10546,beta,NN,8
10547,Gargan,NNP,5
10548,enforcers,NNS,5
10549,commissioned,VBN,7
10550,Cawthorn,NNP,5
10551,Re,NNP,5
10552,Purnick,NNP,5
10553,Ngoc,NNP,5
10554,Tan,NNP,5
10555,Camden,NNP,5
10556,outer,JJ,5
10557,Poodle,NNP,5
10558,Touche,NNP,5
10559,Wheeler,NNP,5
10560,E-mail,NN,5
10561,Ruvolo,NNP,5
10562,ARCO,NNP,5
10563,Specter,NNP,5
10564,dwellings,NNS,5
10565,FileNet,NNP,5
10566,Dayton,NNP,5
10567,Enron,NNP,5
10568,Canelo,NNP,5
10569,Freind,NNP,5
10570,Beefeater,NNP,5
10571,deductibility,NN,5
10572,CDL,NNP,5
10573,resilient,JJ,4
10574,lungs,NNS,4
10575,Lorillard,NNP,4
10576,Talcott,NNP,4
10577,Brooke,NNP,4
10578,outlawed,VBN,4
10579,dusty,JJ,4
10580,poured,VBD,7
10581,Negus,NNP,4
10582,"2,700",CD,4
10583,Legislation,NN,4
10584,titans,NNS,4
10585,Belt,NNP,4
10586,starters,NNS,4
10587,moons,NNS,4
10588,sluggishness,NN,4
10589,weeklies,NNS,4
10590,"120,000",CD,4
10591,telephones,NNS,4
10592,undersecretary,NN,4
10593,collections,NNS,4
10594,addresses,NNS,4
10595,Byron,NNP,4
10596,arising,VBG,4
10597,Minneapolis-based,JJ,4
10598,Gregory,NNP,4
10599,needing,VBG,4
10600,transferring,VBG,4
10601,diplomacy,NN,4
10602,varying,VBG,4
10603,bilateral,JJ,4
10604,pose,VB,4
10605,retaliation,NN,4
10606,Rapanelli,NNP,4
10607,negotiator,NN,4
10608,Hayes,NNP,4
10609,Whiting,NNP,4
10610,tariff,NN,4
10611,single-handedly,RB,4
10612,pursuant,JJ,4
10613,protracted,JJ,4
10614,Corazon,NNP,4
10615,clobbered,VBN,4
10616,alarmed,VBN,4
10617,resistant,JJ,4
10618,crippled,VBN,4
10619,short-lived,JJ,4
10620,payrolls,NNS,4
10621,cite,VBP,8
10622,provoke,VB,4
10623,durable-goods,NNS,4
10624,F.W.,NNP,4
10625,steeper,JJR,4
10626,numbered,VBD,4
10627,Sheep,NNP,4
10628,Mickey,NNP,4
10629,rooted,VBN,4
10630,behest,NN,4
10631,Man,NN,8
10632,fabled,JJ,4
10633,virtues,NNS,4
10634,ballplayers,NNS,4
10635,Polls,NNS,4
10636,soul,NN,4
10637,bat,NN,4
10638,expands,VBZ,4
10639,regret,NN,7
10640,observations,NNS,4
10641,Akio,NNP,4
10642,posters,NNS,4
10643,Liberation,NNP,4
10644,chaotic,JJ,4
10645,upturn,NN,4
10646,entitles,VBZ,4
10647,Chaplin,NNP,4
10648,Sidewalk,NNP,4
10649,Stories,NNP,4
10650,Marc,NNP,4
10651,classical,JJ,4
10652,two-year-old,JJ,4
10653,romance,NN,4
10654,hypocrisy,NN,4
10655,enabled,VBD,7
10656,jam,NN,4
10657,goodies,NNS,4
10658,Revolution,NNP,4
10659,portrayal,NN,4
10660,finest,JJS,4
10661,Kawasaki,NNP,4
10662,confrontational,JJ,4
10663,Lt.,NNP,4
10664,dynamics,NNS,4
10665,unpleasant,JJ,4
10666,campaigning,NN,4
10667,rout,NN,4
10668,O'Connor,NNP,4
10669,sparking,VBG,4
10670,posing,VBG,4
10671,whereby,WRB,4
10672,labor-intensive,JJ,4
10673,concentrated,VBD,12
10674,multinationals,NNS,4
10675,donor,NN,4
10676,stockbroker,NN,4
10677,casts,VBZ,4
10678,incredible,JJ,4
10679,Friends,NNPS,6
10680,statewide,JJ,6
10681,Test,NNP,7
10682,purely,RB,4
10683,hill,NN,4
10684,Prize,NNP,4
10685,physicist,NN,4
10686,faded,VBN,4
10687,Crime,NN,7
10688,Being,VBG,4
10689,1987-88,CD,4
10690,Laura,NNP,4
10691,freshman,NN,4
10692,seminar,NN,4
10693,motives,NNS,4
10694,inkling,NN,4
10695,alumni,NNS,4
10696,sympathy,NN,4
10697,T-shirts,NNS,4
10698,damn,RB,4
10699,Kaminski,NNP,4
10700,Macmillan\/McGraw,NNP,4
10701,schoolteacher,NN,4
10702,examples,NNS,4
10703,parallel,JJ,8
10704,unaware,JJ,4
10705,fetal,JJ,4
10706,Huntington,NNP,4
10707,transplant,NN,4
10708,Disease,NNP,4
10709,judged,VBN,4
10710,uncharted,JJ,4
10711,Myron,NNP,4
10712,discourage,VB,6
10713,flap,NN,4
10714,tissues,NNS,4
10715,near-record,JJ,4
10716,nine-member,JJ,4
10717,attorney-client,JJ,4
10718,misdemeanor,NN,4
10719,Sonnett,NNP,4
10720,condemning,VBG,4
10721,homosexual,JJ,4
10722,TO,TO,4
10723,narcotics,NNS,4
10724,Cooper,NNP,4
10725,sorry,JJ,4
10726,sacrificing,VBG,4
10727,tense,JJ,4
10728,one-yen,JJ,4
10729,prefecture,NN,4
10730,belonging,VBG,4
10731,shovels,NNS,4
10732,automation,NN,4
10733,silicon,NN,4
10734,underpin,VB,4
10735,laughing,VBG,4
10736,Either,CC,7
10737,syndication,NN,4
10738,flooded,VBN,6
10739,Raleigh,NNP,4
10740,Nationale,NNP,4
10741,downright,RB,6
10742,Poore,NNP,4
10743,combines,VBZ,6
10744,standpoint,NN,4
10745,landfill,NN,4
10746,monster,NN,4
10747,portrayed,VBN,6
10748,subscription,NN,4
10749,Sherwood,NNP,4
10750,leeway,NN,4
10751,roofs,NNS,4
10752,rear,JJ,6
10753,systematic,JJ,4
10754,Mo,NNP,4
10755,crashes,NNS,4
10756,fatalities,NNS,4
10757,roof-crush,JJ,4
10758,roof,NN,4
10759,railcars,NNS,4
10760,Circle,NNP,4
10761,exceedingly,RB,4
10762,classics,NNS,4
10763,Petrus,NNP,4
10764,vintage,NN,8
10765,inching,VBG,4
10766,Salon,NNP,4
10767,tags,NNS,4
10768,Marty,NNP,4
10769,acre,NN,4
10770,Schaefer,NNP,4
10771,'86,CD,4
10772,Guffey,NNP,4
10773,tilt,VB,6
10774,Basham,NNP,4
10775,partisan,JJ,4
10776,pasta,NN,4
10777,skittishness,NN,4
10778,Dallara,NNP,4
10779,nervousness,NN,4
10780,asserting,VBG,4
10781,specifics,NNS,4
10782,myriad,JJ,4
10783,acceleration,NN,4
10784,anxieties,NNS,4
10785,Glass,NNP,4
10786,Klauser,NNP,4
10787,Crown,NNP,4
10788,Account,NNP,4
10789,Planters,NNP,4
10790,checking,NN,7
10791,niches,NNS,4
10792,interest-bearing,JJ,4
10793,Norwest,NNP,4
10794,drawbacks,NNS,4
10795,tailored,VBN,4
10796,boutique,NN,4
10797,Make,VB,6
10798,pocket,NN,4
10799,solvent,JJ,4
10800,halts,NNS,4
10801,emergencies,NNS,4
10802,12-point,JJ,4
10803,modification,NN,4
10804,five-point,JJ,4
10805,angered,VBD,6
10806,Dorothy,NNP,4
10807,Derek,NNP,4
10808,continental,JJ,4
10809,perfection,NN,4
10810,intricate,JJ,4
10811,obsession,NN,4
10812,Jeremy,NNP,4
10813,exit,NN,4
10814,attacking,VBG,4
10815,desired,VBN,4
10816,dressed,VBN,4
10817,warn,VBP,7
10818,males,NNS,4
10819,recessionary,JJ,4
10820,peaks,NNS,4
10821,behaving,VBG,4
10822,upside,RB,7
10823,Gardner,NNP,4
10824,microphone,NN,4
10825,grandfather,NN,4
10826,Berliner,NNP,4
10827,Boulder,NNP,4
10828,nowhere,RB,4
10829,strains,NNS,4
10830,interference,NN,4
10831,proponent,NN,4
10832,eternal,JJ,4
10833,reminded,VBD,4
10834,prominently,RB,4
10835,Frankly,RB,4
10836,counterrevolutionary,JJ,4
10837,rebellion,NN,4
10838,deteriorated,VBN,4
10839,afterwards,RB,4
10840,high-level,JJ,4
10841,unofficial,JJ,4
10842,SDI,NNP,4
10843,shoot,VB,4
10844,concession,NN,4
10845,loaded,VBN,4
10846,Firms,NNS,6
10847,accusing,VBG,4
10848,volunteer,NN,4
10849,unethical,JJ,4
10850,negatives,NNS,4
10851,spouse,NN,4
10852,suspensions,NNS,4
10853,Triton,NNP,4
10854,Whelen,NNP,4
10855,Georgetown,NNP,4
10856,differ,VBP,7
10857,"7,500",CD,4
10858,Miss.,NNP,4
10859,Wong,NNP,4
10860,Hale,NNP,4
10861,Russo,NNP,4
10862,marching,VBG,4
10863,bout,NN,4
10864,Roosevelt,NNP,4
10865,surrender,NN,8
10866,fold,VB,4
10867,courage,NN,4
10868,Assuming,VBG,4
10869,attributes,VBZ,6
10870,provoked,VBN,6
10871,railings,NNS,4
10872,openings,NNS,4
10873,beverage,NN,4
10874,hang,VB,6
10875,IT,PRP,4
10876,1920s,CD,6
10877,famed,JJ,4
10878,pyramids,NNS,4
10879,citations,NNS,4
10880,indifference,NN,4
10881,cooperating,VBG,4
10882,stiffer,JJR,4
10883,Due,JJ,4
10884,examined,VBD,6
10885,chest,NN,4
10886,elementary,JJ,4
10887,scarcely,RB,4
10888,R.D.,NNP,4
10889,Jenkins,NNP,4
10890,greed,NN,4
10891,impaired,VBN,4
10892,broadcasts,NNS,4
10893,outrageous,JJ,4
10894,absurd,JJ,4
10895,listeners,NNS,4
10896,texts,NNS,4
10897,Moines,NNP,4
10898,absolute,JJ,4
10899,preclude,VB,4
10900,domestically,RB,4
10901,requesting,VBG,4
10902,public-relations,NNS,7
10903,Educational,NNP,4
10904,trivial,JJ,4
10905,Z.,NNP,4
10906,Gartner,NNP,4
10907,Ames,NNP,4
10908,seasoned,JJ,4
10909,CALL,NNP,10
10910,gut,NN,4
10911,Gottlieb,NNP,4
10912,Knopf,NNP,4
10913,respected,VBN,7
10914,pretext,NN,4
10915,erroneous,JJ,4
10916,Convention,NNP,4
10917,Confederation,NNP,4
10918,breathtaking,JJ,4
10919,nominate,VB,4
10920,appropriation,NN,4
10921,administer,VB,4
10922,disapproved,VBN,4
10923,v.,CC,4
10924,invite,VB,4
10925,custom,NN,4
10926,excision,NN,4
10927,restricting,VBG,4
10928,expressly,RB,4
10929,characterized,VBD,8
10930,Olson,NNP,4
10931,"700,000",CD,4
10932,Noble,NNP,4
10933,decade-long,JJ,4
10934,much-larger,JJ,4
10935,arts,NNS,4
10936,drunk,JJ,4
10937,Andy,NNP,4
10938,Outside,IN,8
10939,slogan,NN,4
10940,Traditionally,RB,4
10941,Phillip,NNP,4
10942,Orlando,NNP,4
10943,lieu,NN,4
10944,cancellation,NN,4
10945,vested,VBN,8
10946,"1,400",CD,4
10947,universally,RB,4
10948,Again,RB,4
10949,stacked,VBN,4
10950,Volatility,NN,4
10951,unraveling,NN,4
10952,takeover-stock,JJ,6
10953,speculator,NN,4
10954,mirror,VBP,9
10955,striving,VBG,4
10956,transformed,VBN,6
10957,jeopardy,NN,4
10958,uptick,NN,4
10959,cumbersome,JJ,4
10960,evolve,VB,4
10961,creature,NN,4
10962,responds,VBZ,4
10963,functioning,VBG,4
10964,Could,MD,4
10965,invariably,RB,4
10966,sexy,JJ,4
10967,profitably,RB,4
10968,loser,NN,4
10969,Proponents,NNS,4
10970,acquirers,NNS,4
10971,cue,NN,4
10972,Miles,NNP,4
10973,caller,NN,4
10974,celebrity,NN,4
10975,Syracuse,NNP,4
10976,Springfield,NNP,4
10977,Freud,NNP,4
10978,interior,JJ,6
10979,accountant,NN,4
10980,temperature,NN,4
10981,sigh,NN,4
10982,Francisco-based,JJ,4
10983,non-callable,JJ,4
10984,Redevelopment,NNP,4
10985,Pencil,NNP,4
10986,proposition,NN,4
10987,Petersburg,NNP,4
10988,ballpark,NN,4
10989,Bowl,NNP,4
10990,Egyptian,JJ,4
10991,downgrading,NN,4
10992,IOUs,NNS,4
10993,competes,VBZ,4
10994,creator,NN,4
10995,top-selling,JJ,4
10996,mothers,NNS,4
10997,assessed,VBN,6
10998,slope,NN,4
10999,reasoning,NN,4
11000,accompany,VB,4
11001,unanimous,JJ,4
11002,incapable,JJ,4
11003,DSM,NNP,4
11004,inserted,VBN,4
11005,unfocused,JJ,4
11006,Oshkosh,NNP,4
11007,chassis,NN,4
11008,directionless,JJ,4
11009,Sumitomo,NNP,4
11010,sweeten,VB,4
11011,searched,VBD,4
11012,Jaffray,NNP,4
11013,Hopwood,NNP,4
11014,unsettling,JJ,4
11015,Linden,NNP,4
11016,scant,JJ,4
11017,Lieberman,NNP,4
11018,enhances,VBZ,4
11019,Junk,NN,4
11020,Financing,NNP,4
11021,clean-air,JJ,4
11022,staunchly,RB,4
11023,Midwestern,JJ,4
11024,nickname,NN,4
11025,20-stock,JJ,4
11026,doubted,VBD,4
11027,microprocessors,NNS,4
11028,1989-90,CD,4
11029,Ganes,NNP,4
11030,Oxnard,NNP,4
11031,ENERGY,NNP,6
11032,gallon,NN,4
11033,bushels,NNS,4
11034,landowners,NNS,4
11035,Equus,NNP,4
11036,UBS,NNP,4
11037,Unicorp,NNP,4
11038,Dunkin',NNP,4
11039,magnified,VBN,4
11040,softening,NN,8
11041,Advancing,VBG,4
11042,subdued,VBN,4
11043,faltered,VBD,4
11044,necks,NNS,4
11045,Ferro,NNP,4
11046,unitholders,NNS,4
11047,Atsushi,NNP,4
11048,Millis,NNP,4
11049,bombs,NNS,4
11050,Transamerica,NNP,4
11051,jeweler,NN,4
11052,Coleco,NNP,4
11053,reorganized,VBN,4
11054,insurgents,NNS,4
11055,rebel,NN,4
11056,trafficking,NN,4
11057,planted,VBN,6
11058,Crum,NNP,4
11059,Forster,NNP,4
11060,restructurings,NNS,4
11061,spun,VBN,7
11062,Interleukin-3,NN,4
11063,injuring,VBG,4
11064,defines,VBZ,4
11065,ITC,NNP,4
11066,cosmetic,JJ,6
11067,Feeding,NNP,4
11068,Frenzy,NNP,4
11069,fingers,NNS,4
11070,scammers,NNS,4
11071,Matthew,NNP,4
11072,traveled,VBD,6
11073,full-fledged,JJ,4
11074,Mariotta,NNP,4
11075,Jimmy,NNP,4
11076,corrupt,JJ,4
11077,bribed,VBD,4
11078,wrestling,VBG,4
11079,intelligent,JJ,4
11080,affirmative,JJ,4
11081,bankrupt,JJ,4
11082,dashed,VBN,4
11083,zinc,NN,4
11084,harvested,VBN,4
11085,feeds,VBZ,4
11086,budding,VBG,4
11087,winding,VBG,4
11088,obligated,VBN,4
11089,O'Neill,NNP,4
11090,upbeat,JJ,4
11091,Novell,NNP,4
11092,50-50,CD,7
11093,Barrett,NNP,4
11094,container,NN,4
11095,professors,NNS,4
11096,Theatre,NNP,4
11097,vehemently,RB,4
11098,compelled,VBN,4
11099,socially,RB,4
11100,beverages,NNS,4
11101,instrumentation,NN,4
11102,piano,NN,4
11103,concert,NN,4
11104,glossy,JJ,4
11105,disturb,VB,4
11106,composer,NN,4
11107,Keeping,VBG,4
11108,Was,VBD,4
11109,Pearson,NNP,4
11110,elegant,JJ,4
11111,talents,NNS,4
11112,passes,VBZ,4
11113,references,NNS,4
11114,doomed,VBN,4
11115,human-rights,JJ,6
11116,male-sterile,JJ,4
11117,fertilized,VBN,4
11118,trait,NN,4
11119,1930s,NNS,7
11120,anthers,NNS,4
11121,inch,NN,6
11122,oil-producing,JJ,4
11123,promoter,NN,4
11124,defunct,JJ,4
11125,Provident,NNP,4
11126,bail,VB,4
11127,Quarterly,JJ,4
11128,robots,NNS,4
11129,Campaneris,NNP,4
11130,mound,NN,4
11131,Gene,NNP,4
