type,token,index,frequency
word,tanker,12517,6
word,seas,12518,2
word,Rhode,12519,3
word,Fairfield,12520,5
word,solid-waste,12521,2
word,hazardous-waste,12522,2
word,indifferent,12523,2
word,circumvent,12524,3
word,ceased,12525,4
word,preparing,12526,19
word,diplomat,12527,5
word,solidly,12528,4
word,factions,12529,3
word,heck,12530,3
word,constituents,12531,10
word,representation,12532,8
word,constituency,12533,8
word,convincing,12534,8
word,mimic,12535,4
word,fleeing,12536,2
word,revisions,12537,9
word,geared,12538,3
word,stressful,12539,2
word,fine-tuning,12540,4
word,persists,12541,2
word,pro-active,12542,2
word,hunky-dory,12543,2
word,Craig,12544,17
word,Torres,12545,2
word,teen-agers,12546,2
word,reviving,12547,2
word,coolly,12548,3
word,gloom,12549,4
word,Leading,12550,9
word,looms,12551,6
word,pleading,12552,2
word,reversing,12553,3
word,disk-drive,12554,5
word,seesaw,12555,3
word,strategist,12556,18
word,sharpest,12557,4
word,pave,12558,2
word,tapped,12559,6
word,pinpoint,12560,5
word,trough,12561,7
word,triggering,12562,5
word,drill,12563,9
word,arrives,12564,5
word,7\/32,12565,6
word,Short-term,12566,8
word,bond-equivalent,12567,3
word,floating,12568,10
word,Offered,12569,2
word,Carmichael,12570,2
word,contemplated,12571,5
word,stricter,12572,3
word,Underwriters,12573,4
word,18\/32,12574,2
word,oversold,12575,4
word,lists,12576,24
word,calendar,12577,8
word,tunnel,12578,3
word,municipals,12579,9
word,overwhelm,12580,3
word,tax-exempt,12581,15
word,reoffered,12582,6
word,Schlesinger,12583,4
word,interpreted,12584,13
word,awaited,12585,5
word,21\/32,12586,3
word,Schuster,12587,3
word,Prentice,12588,5
word,Hall,12589,26
word,electronically,12590,4
word,delivers,12591,3
word,Corporation,12592,2
word,governing,12593,8
word,Standards,12594,3
word,FASB,12595,8
word,entities,12596,14
word,GASB,12597,6
word,depreciation,12598,12
word,for-profit,12599,3
word,Avery,12600,18
word,Uniroyal,12601,10
word,intends,12602,40
word,burdened,12603,3
word,Peltz,12604,4
word,Triangle,12605,3
word,Pechiney,12606,3
word,handsomely,12607,2
word,Clarcor,12608,4
word,inadequately,12609,2
word,one-half,12610,4
word,anti-monopoly,12611,3
word,Eight,12612,6
word,Newmark,12613,5
word,consumer-electronics,12614,4
word,discount-retailing,12615,2
word,volumes,12616,6
word,shelters,12617,9
word,gold-mining,12618,2
word,glance,12619,3
word,strange,12620,9
word,thrive,12621,4
word,havens,12622,2
word,breath,12623,5
word,firmer,12624,9
word,Sass,12625,2
word,aftershocks,12626,7
word,stomachs,12627,2
word,Beyond,12628,7
word,creeping,12629,6
word,fever,12630,7
word,cart,12631,5
word,rescue,12632,24
word,recessions,12633,7
word,PepsiCo,12634,6
word,cheap,12635,25
word,Granville,12636,2
word,flamboyant,12637,4
word,Anyone,12638,4
word,lows,12639,13
word,Stovall,12640,4
word,favorites,12641,4
word,Echo,12642,2
word,Mines,12643,5
word,emphasizes,12644,5
word,price-earnings,12645,5
word,ratios,12646,7
word,puny,12647,3
word,restricted,12648,20
word,hops,12649,3
word,Abby,12650,3
word,bunch,12651,6
word,likes,12652,14
word,Battle,12653,5
word,Mountain,12654,8
word,Gain,12655,2
word,Driving,12656,2
word,ozone,12657,17
word,negligible,12658,5
word,shortsighted,12659,2
word,birth,12660,8
word,solar,12661,7
word,radiation,12662,15
word,unacceptable,12663,4
word,doubtful,12664,5
word,toxic,12665,7
word,ploy,12666,3
word,mankind,12667,4
word,Rowland-Molina,12668,2
word,chlorofluorocarbons,12669,5
word,depletion,12670,6
word,earth,12671,9
word,Montreal,12672,17
word,Protocol,12673,3
word,Scotto,12674,3
word,UV-B,12675,6
word,fauna,12676,2
word,measurements,12677,9
word,Russians,12678,5
word,Max,12679,6
word,Planck,12680,2
word,unchanging,12681,2
word,validity,12682,2
word,hence,12683,6
word,Earth,12684,19
word,greeted,12685,5
word,derision,12686,3
word,discredited,12687,3
word,amazement,12688,4
word,credible,12689,9
word,ironically,12690,2
word,CFCs,12691,21
word,CFC,12692,3
word,Subsequently,12693,2
word,underground,12694,7
word,EPA,12695,13
word,intellectually,12696,2
word,honest,12697,6
word,stratospheric,12698,3
word,discovery,12699,12
word,Antarctica,12700,5
word,ground-based,12701,2
word,experiments,12702,29
word,concentrations,12703,4
word,Graedel,12704,2
word,Crutzen,12705,2
word,chemistry,12706,7
word,culprits,12707,3
word,quotes,12708,14
word,Teagan,12709,6
word,atmospheric,12710,6
word,expertise,12711,14
word,chemist,12712,3
word,insulting,12713,3
word,Fine,12714,5
word,Publisher,12715,2
word,Global,12716,7
word,MiniScribe,12717,16
word,Rifenburgh,12718,6
word,Longmont,12719,2
word,one-inch,12720,4
word,thinner,12721,3
word,80-megabyte,12722,2
word,announcements,12723,13
word,questioning,12724,8
word,wait-and-see,12725,3
word,delisting,12726,2
word,detailing,12727,7
word,outlines,12728,2
word,shipment,12729,4
word,defective,12730,10
word,auditors,12731,5
word,Coopers,12732,10
word,Lybrand,12733,4
word,flags,12734,5
word,restatement,12735,3
word,Guide,12736,3
word,Should,12737,7
word,overlooked,12738,2
word,flaws,12739,6
word,shortcomings,12740,5
word,fast-moving,12741,2
word,axiom,12742,2
word,Journalism,12743,3
word,operative,12744,2
word,definition,12745,15
word,intimate,12746,11
word,knowing,12747,9
word,gossip,12748,4
word,inclusion,12749,5
word,sexual,12750,5
word,vivid,12751,4
word,arouse,12752,2
word,underwriting,12753,13
word,underwrite,12754,10
word,challenged,12755,12
word,approvals,12756,9
word,separating,12757,3
word,Treasurys,12758,18
word,BT,12759,4
word,placements,12760,4
word,Bonnie,12761,3
word,Travel,12762,10
word,56-year-old,12763,2
word,Sinyard,12764,10
word,cycling,12765,4
word,bike,12766,10
word,Specialized,12767,14
word,Bicycle,12768,4
word,desks,12769,9
word,bikes,12770,11
word,bicycles,12771,2
word,mountain-bike,12772,8
word,entrepreneurial,12773,5
word,Schwinn,12774,2
word,Peugeot,12775,5
word,Nishiki,12776,2
word,biking,12777,2
word,balancing,12778,3
word,Eidsmo,12779,6
word,free-wheeling,12780,2
word,tighter,12781,9
word,painful,12782,11
word,Hoping,12783,2
word,emphasizing,12784,5
word,lined,12785,7
word,frame,12786,7
word,titanium,12787,4
word,frames,12788,2
word,revolutionary,12789,7
word,wheel,12790,3
word,Made,12791,5
word,space-age,12792,2
word,Competition,12793,6
word,intensifying,12794,4
word,invade,12795,3
word,Cycling,12796,2
word,monstrous,12797,2
word,coveted,12798,4
word,Nike,12799,2
word,Beaverton,12800,2
word,Trek,12801,4
word,one-quarter,12802,2
word,Burke,12803,6
word,Rancho,12804,2
word,Taiwanese,12805,5
word,niche,12806,10
word,Luxembourg,12807,3
word,internationalization,12808,3
word,distributors,12809,8
word,wholly,12810,6
word,middleman,12811,3
word,consolidating,12812,8
word,Pfeiffer,12813,11
word,manufactures,12814,5
word,data-storage,12815,2
word,mainframes,12816,25
word,minicomputers,12817,8
word,Riordan,12818,3
word,builder,12819,3
word,Franco,12820,9
word,Accumulation,12821,4
word,I.C.H.,12822,2
word,Hicks,12823,3
word,Denver-based,12824,4
word,virtual,12825,5
word,Satellite,12826,11
word,satellite-TV,12827,3
word,Simonds-Gooding,12828,4
word,consortium,12829,15
word,conceded,12830,18
word,unveiling,12831,4
word,channels,12832,8
word,installation,12833,6
word,Rupert,12834,6
word,Murdoch,12835,7
word,Shares,12836,8
word,thinnest,12837,2
word,second-consecutive,12838,2
word,Turnover,12839,4
word,outbreak,12840,2
word,registering,12841,2
word,sidelined,12842,2
word,Courtaulds,12843,13
word,textiles,12844,4
word,Daimler-Benz,12845,10
word,interviewer,12846,2
word,Daimler,12847,3
word,underlined,12848,2
word,gainer,12849,2
word,advancers,12850,4
word,foreign-currency,12851,5
word,streamed,12852,3
word,Store,12853,5
word,Construction,12854,9
word,nonferrous,12855,2
word,unstable,12856,4
word,crude-oil,12857,3
word,listless,12858,2
word,IG,12859,6
word,Metall,12860,6
word,tentative,12861,12
word,Horicon,12862,2
word,month-old,12863,2
word,extends,12864,4
word,capitalization,12865,9
word,valuing,12866,4
word,raiders,12867,7
word,Anglo-French,12868,3
word,divested,12869,2
word,logical,12870,6
word,enhance,12871,12
word,Kerry,12872,6
word,Packer,12873,2
word,Blake,12874,2
word,Zoete,12875,7
word,Wedd,12876,7
word,appropriately,12877,4
word,autonomy,12878,4
word,Chief,12879,19
word,Executive,12880,22
word,Sanwa,12881,4
word,affiliated,12882,9
word,Sin,12883,2
word,concurrent,12884,2
word,prevention,12885,5
word,Franklin,12886,19
word,vacated,12887,5
word,one-megabit,12888,2
word,Iron,12889,7
word,markedly,12890,3
word,busy,12891,24
word,burst,12892,8
word,Chandross,12893,4
word,Lloyds,12894,5
word,market-moving,12895,2
word,Sung,12896,6
word,Won,12897,3
word,Sohn,12898,3
word,Tomorrow,12899,7
word,chain-store,12900,3
word,tonight,12901,8
word,propped,12902,3
word,Comptroller,12903,6
word,hammered,12904,4
word,11\/32,12905,5
word,93-day,12906,2
word,hastily,12907,4
word,Rates,12908,9
word,narrows,12909,6
word,widens,12910,6
word,360-day,12911,3
word,365-day,12912,3
word,dated,12913,12
word,51-day,12914,4
word,Upper,12915,3
word,sinking,12916,7
word,new-issue,12917,8
word,Portfolio,12918,12
word,Kohlberg,12919,5
word,Kravis,12920,13
word,Roberts,12921,20
word,4\/32,12922,5
word,19\/32,12923,3
word,conduits,12924,4
word,Carolinas,12925,6
word,issuance,12926,13
word,PACs,12927,3
word,Beneficial,12928,4
word,home-equity,12929,8
word,MNC,12930,3
word,offshoot,12931,3
word,T-bond,12932,2
word,10\/32,12933,4
word,So-called,12934,4
word,KPMG,12935,3
word,Peat,12936,5
word,Marwick,12937,5
word,Adler,12938,4
word,Large,12939,8
word,Rymer,12940,2
word,Seasonal,12941,2
word,Dempsey,12942,4
word,beside,12943,3
word,Joshua,12944,4
word,Ivern,12945,2
word,Ball,12946,7
word,heighten,12947,3
word,foothold,12948,3
word,diagnostic,12949,7
word,Bologna,12950,6
word,know-how,12951,8
word,Godown,12952,2
word,Biotechnology,12953,3
word,piggybacking,12954,2
word,Mich,12955,7
word,pump,12956,10
word,technological,12957,9
word,detect,12958,5
word,quantify,12959,3
word,organisms,12960,2
word,deficiency,12961,4
word,courtesy,12962,2
word,half-dozen,12963,3
word,Would,12964,5
word,Shapovalov,12965,2
word,pitch,12966,14
word,bumpy,12967,2
word,decreasing,12968,3
word,fighter-plane,12969,2
word,weaknesses,12970,9
word,televisions,12971,4
word,recorders,12972,10
word,tractors,12973,3
word,food-processing,12974,3
word,theoretical,12975,5
word,journalist,12976,7
word,orbit,12977,3
word,hooked,12978,3
word,bets,12979,3
word,exhibitions,12980,3
word,Out,12981,7
word,experimentation,12982,3
word,artificial,12983,2
word,fraught,12984,2
word,complications,12985,3
word,stinging,12986,3
word,Toshiba,12987,16
word,hurdle,12988,6
word,post-World,12989,2
word,islands,12990,6
word,McChesney,12991,2
word,rife,12992,2
word,kickbacks,12993,3
word,junkets,12994,2
word,all-out,12995,4
word,wars,12996,15
word,breadth,12997,4
word,depth,12998,3
word,Bang,12999,3
word,non-Communist,13000,2
word,Clayton,13001,3
word,Yeutter,13002,4
word,Advisers,13003,7
word,chided,13004,2
word,Geffen,13005,2
word,pulse,13006,2
word,41-year-old,13007,2
word,'n',13008,4
word,credited,13009,8
word,bored,13010,2
word,Panelli,13011,3
word,rowing,13012,2
word,ate,13013,2
word,tuna,13014,3
word,sandwich,13015,4
word,poisoning,13016,2
word,grease,13017,3
word,horrible,13018,8
word,three-fourths,13019,3
word,Way,13020,11
word,Roper,13021,9
word,gear,13022,9
word,fitness,13023,9
word,swimming,13024,5
word,aerobics,13025,4
word,health-club,13026,2
word,memberships,13027,2
word,intentions,13028,10
word,Doyle,13029,6
word,garages,13030,2
word,Electronic,13031,11
word,gimmicks,13032,3
word,stationary,13033,2
word,rides,13034,3
word,desert,13035,14
word,Igdaloff,13036,2
word,roommate,13037,4
word,inconsistencies,13038,2
word,potatoes,13039,9
word,bound,13040,7
word,exaggerate,13041,3
word,Physical,13042,2
word,Fitness,13043,3
word,Sports,13044,16
word,applauds,13045,3
word,garden,13046,34
word,fudge,13047,2
word,vigorous,13048,11
word,aerobic,13049,2
word,skiing,13050,6
word,ebb,13051,2
word,fad,13052,3
word,serene,13053,3
word,wiped,13054,7
word,homemaker,13055,3
word,walks,13056,6
word,relaxing,13057,5
word,Leslie,13058,6
word,librarian,13059,2
word,attends,13060,2
word,Working,13061,3
word,Bryant,13062,11
word,macho,13063,2
word,girls,13064,5
word,yuppies,13065,4
word,skipping,13066,2
word,Quality,13067,3
word,Clubs,13068,3
word,bodies,13069,7
word,bowling,13070,9
word,endangered,13071,5
word,bowl,13072,5
word,bowls,13073,2
word,commissioned,13074,7
word,dowdy,13075,3
word,dissatisfaction,13076,2
word,cab,13077,2
word,leagues,13078,2
word,lanes,13079,2
word,thwarted,13080,5
word,Retailers,13081,3
word,Future,13082,2
word,Jos.,13083,2
word,Clothiers,13084,2
word,Owings,13085,2
word,Mills,13086,18
word,Md,13087,8
word,gon,13088,5
word,na,13089,5
word,ghosts,13090,7
word,Monroe,13091,3
word,demons,13092,2
word,poltergeists,13093,2
word,haunts,13094,7
word,devils,13095,2
word,identifies,13096,2
word,haunted,13097,4
word,skeptics,13098,5
word,Busch,13099,2
word,musician,13100,3
word,Paranormal,13101,2
word,explanation,13102,18
word,pizza,13103,5
word,bed,13104,9
word,dreams,13105,7
word,ghostbusting,13106,4
word,horrors,13107,2
word,proliferating,13108,2
word,Hyman,13109,6
word,Magazine,13110,13
word,Buffalo,13111,4
word,chapters,13112,4
word,nod,13113,2
word,celebrating,13114,5
word,Halloween,13115,5
word,ghostbusters,13116,2
word,occasion,13117,4
word,ghost,13118,7
word,eyebrows,13119,3
word,arch,13120,2
word,bested,13121,3
word,aliens,13122,6
word,Skeptics,13123,4
word,Ghostbusters,13124,3
word,Cadillac,13125,5
word,suits,13126,37
word,jacket,13127,5
word,forays,13128,2
word,haunting,13129,4
word,rat,13130,3
word,demon,13131,5
word,Ky,13132,4
word,Stinnett,13133,4
word,Lexington,13134,11
word,phoned,13135,2
word,happenings,13136,2
word,vacuum,13137,6
word,flew,13138,8
word,slammed,13139,4
word,inexplicably,13140,3
word,footsteps,13141,2
word,kitchen,13142,6
word,laundry,13143,3
word,upstairs,13144,4
word,hears,13145,4
word,pokes,13146,2
word,dog,13147,10
word,tangle,13148,2
word,cord,13149,2
word,receiver,13150,5
word,stubborn,13151,2
word,bones,13152,3
word,sprinkle,13153,2
word,investigated,13154,5
word,cats,13155,3
word,bouncing,13156,5
word,plausible,13157,5
word,Omni,13158,6
word,debunk,13159,2
word,burial,13160,2
word,shrink,13161,8
word,disproportionately,13162,2
word,shrinkage,13163,5
word,illusion,13164,5
word,nevertheless,13165,5
word,Trabold,13166,2
word,exorcism,13167,2
word,unruly,13168,3
word,therapeutic,13169,2
word,wrestle,13170,2
word,Litchfield,13171,2
word,McKenna,13172,2
word,clergyman,13173,2
word,crew,13174,8
word,demonic,13175,2
word,dwarf,13176,4
word,anonymity,13177,4
word,shadow,13178,12
word,tenacious,13179,2
word,praying,13180,2
word,swaying,13181,3
word,writhing,13182,2
word,attacked,13183,10
word,holy,13184,2
word,smiling,13185,3
word,burns,13186,5
word,contemplate,13187,3
word,packs,13188,3
word,Music,13189,3
word,ASCAP,13190,2
word,Reserved,13191,2
word,survivors,13192,3
word,"39,000",13193,6
word,"17,000",13194,5
word,Interstate\/Johnson,13195,2
word,Sons,13196,20
word,aplenty,13197,2
word,foresee,13198,3
word,Ken,13199,6
word,crane,13200,2
word,temblor,13201,10
word,nonessential,13202,2
word,rains,13203,2
word,freeing,13204,4
word,balances,13205,2
word,retiree,13206,2
word,Higgins,13207,2
word,Buck,13208,3
word,Consultants,13209,5
word,CORPORATE,13210,3
word,Outplacement,13211,2
word,Executives,13212,10
word,physicians,13213,6
word,NO,13214,3
word,YOU,13215,5
word,lets,13216,4
word,Towers,13217,2
word,Perrin,13218,2
word,Fast-food,13219,2
word,Tufts,13220,2
word,Carnegie,13221,3
word,opting,13222,3
word,grades,13223,7
word,Slowing,13224,2
word,Student,13225,5
word,M.B.A.,13226,2
word,CHECKOFF,13227,2
word,ambition,13228,2
word,hires,13229,5
word,graduate,13230,5
word,ski,13231,17
word,Wis,13232,4
word,wrapped,13233,5
word,vengeance,13234,2
word,populous,13235,2
word,indebted,13236,3
word,elect,13237,3
word,debates,13238,7
word,whoever,13239,2
word,uncertain,13240,20
word,watered-down,13241,3
word,Whoever,13242,2
word,Collor,13243,3
word,grab,13244,7
word,commanding,13245,5
word,runoff,13246,2
word,Socialist,13247,11
word,Brizola,13248,2
word,Rio,13249,4
word,da,13250,3
word,Silva,13251,2
word,conservatives,13252,10
word,Salim,13253,2
word,ills,13254,2
word,Jose,13255,14
word,Sarney,13256,2
word,electoral,13257,9
word,critically,13258,2
word,hyperinflation,13259,4
word,debtor,13260,2
word,brink,13261,4
word,stagnation,13262,2
word,populist,13263,3
word,platform,13264,11
word,endured,13265,4
word,hedge,13266,13
word,inefficient,13267,8
word,uncommon,13268,7
word,dial,13269,5
word,interrupted,13270,4
word,finishing,13271,10
word,dialing,13272,4
word,austerity,13273,5
word,reforming,13274,4
word,freeze,13275,7
word,devaluation,13276,9
word,renegotiate,13277,2
word,shield,13278,9
word,subsidizing,13279,4
word,staple,13280,2
word,closest,13281,3
word,inflammatory,13282,3
word,pragmatic,13283,4
word,vowing,13284,2
word,IS,13285,3
word,runaway,13286,6
word,brawl,13287,4
word,Humana,13288,13
word,not-for-profit,13289,2
word,brethren,13290,3
word,certificate-of-need,13291,2
word,prevented,13292,11
word,promotes,13293,3
word,monopolies,13294,6
word,Legislature,13295,3
word,"3,000",13296,20
word,lithotripter,13297,2
word,smashing,13298,2
word,jacking,13299,2
word,"8,000",13300,11
word,"4,900",13301,2
word,new-generation,13302,2
word,wrinkle,13303,3
word,solo,13304,5
word,physician,13305,9
word,Merritt,13306,2
word,Hawkins,13307,2
word,recruiter,13308,2
word,graduates,13309,4
word,Trim,13310,2
word,WHEN,13311,4
word,Catherine,13312,2
word,Bobar,13313,2
word,infection,13314,5
word,Grieco,13315,2
word,saves,13316,3
word,nurses,13317,3
word,bypass,13318,2
word,nurse,13319,3
word,sponsoring,13320,3
word,Nashville,13321,4
word,Knight-Ridder,13322,7
word,Press,13323,20
word,Gannett,13324,3
word,publicist,13325,5
word,McMaster,13326,4
word,antibiotic,13327,2
word,medicines,13328,2
word,NRM,13329,12
word,restrict,13330,17
word,distributions,13331,5
word,cumulative,13332,19
word,Edisto,13333,9
word,Sherwin-Williams,13334,3
word,Whittaker,13335,3
word,coating,13336,2
word,Cleveland-based,13337,2
word,paints,13338,3
word,Angeles-based,13339,16
word,USG,13340,2
word,building-materials,13341,2
word,damped,13342,2
